FighterId,Fighter Name,age,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,CareerStats.SigStrikesLandedPerMinute,CareerStats.SigStrikeAccuracy,CareerStats.TakedownAverage,CareerStats.SubmissionAverage,CareerStats.KnockoutPercentage,CareerStats.TechnicalKnockoutPercentage,CareerStats.DecisionPercentage
140000872,Hu Yaozong,26.0,Hu,Yaozong,Totoro,Heavyweight,1995-04-07,75.0,185.0,72.0,3.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,10.6,82.1,0.0,1.6,0.0,0.0,0.0
140000873,Darrell Horcher,34.0,Darrell,Horcher,The Saint,Lightweight,1987-07-28,70.0,155.0,70.0,13.0,4.0,0.0,0.0,14.0,2.0,2.0,2.0,5.0,0.0,0.0,4.9,69.0,0.8,1.6,0.0,0.0,14.0
140000876,Juan Espino,40.0,Juan,Espino,El Guapo,Heavyweight,1980-10-09,75.0,257.0,80.0,11.0,2.0,0.0,0.0,2.0,2.0,12.0,0.0,2.0,0.0,0.0,5.7,122.8,13.8,5.8,0.0,0.0,0.0
140000877,Justin Frazier,32.0,Justin,Frazier,The Grizzly Bear,Heavyweight,1989-06-15,72.0,265.0,75.0,10.0,3.0,0.0,0.0,12.0,5.0,5.0,2.0,0.0,2.0,0.0,2.6,102.9,0.0,0.0,0.0,0.0,0.0
140000878,Alex Gorgees,26.0,Alex,Gorgees,Hitman,Lightweight,1995-08-11,74.0,155.0,74.0,6.0,1.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,1.6,49.8,0.0,0.0,0.0,0.0,0.0
140000880,Bruno Silva,32.0,Bruno,Silva,Blindado,Middleweight,1989-07-13,72.0,186.0,74.0,20.0,6.0,0.0,0.0,26.0,0.0,0.0,12.0,2.0,0.0,0.0,9.5,116.8,0.0,0.0,9.2,9.2,0.0
140000881,Charles Rosa,34.0,Charles,Rosa,Boston Strong,Featherweight,1986-08-24,69.0,145.0,69.0,14.0,5.0,0.0,0.0,7.0,2.0,12.0,0.0,0.0,0.0,0.0,7.5,64.8,4.2,2.7,0.0,0.0,24.4
140000887,Ryan Benoit,31.0,Ryan,Benoit,Baby Face,Flyweight,1989-08-25,65.0,126.0,68.5,10.0,8.0,0.0,0.0,12.0,0.0,2.0,5.0,0.0,0.0,0.0,6.9,67.2,0.7,1.0,17.2,17.2,13.3
140000889,Nate Landwehr,33.0,Nate,Landwehr,The Train,Featherweight,1988-06-06,69.0,146.0,72.0,14.0,4.0,0.0,0.0,12.0,5.0,0.0,2.0,7.0,0.0,0.0,10.8,80.1,0.0,0.0,0.0,0.0,13.3
140000890,Kyler Phillips,26.0,Kyler,Phillips,The Matrix,Bantamweight,1995-06-12,68.0,135.0,72.0,9.0,2.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,12.4,82.4,7.6,0.7,28.1,28.1,28.1
140000893,Shavkat Rakhmonov,26.0,Shavkat,Rakhmonov,Nomad,Welterweight,1994-10-23,73.0,170.0,77.0,14.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,6.8,118.6,3.0,6.1,0.0,0.0,0.0
140000894,Khaos Williams,27.0,Khaos,Williams,The Ox Fighter,Welterweight,1994-03-30,72.0,170.0,77.0,12.0,2.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,12.4,66.0,0.0,0.0,22.1,22.1,11.0
140000895,Youssef Zalal,24.0,Youssef,Zalal,The Moroccan Devil,Featherweight,1996-09-04,70.0,145.0,72.0,10.0,5.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,88.2,5.6,2.8,0.0,0.0,30.9
140000896,Austin Lingo,27.0,Austin,Lingo,Lights Out,Featherweight,1994-07-10,70.0,145.0,70.0,8.0,1.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,8.5,68.0,2.4,0.0,0.0,0.0,17.2
140000897,Jai Herbert,33.0,Jai,Herbert,Black Country Banger,Lightweight,1988-05-13,73.0,155.0,77.0,10.0,3.0,0.0,0.0,12.0,5.0,2.0,2.0,5.0,2.0,0.0,3.2,66.3,0.0,0.0,0.0,0.0,0.0
140000898,Carlos Felipe,26.0,Carlos,Felipe,Boi,Heavyweight,1995-01-12,72.0,262.0,75.0,11.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,72.9,0.0,0.0,0.0,0.0,38.6
140000899,Josh Culibao,27.0,Josh,Culibao,Kuya,Lightweight,1994-05-24,70.0,146.0,73.0,9.0,1.0,1.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,77.2,0.0,0.9,0.0,0.0,14.0
140000900,Spike Carlyle,28.0,Spike,Carlyle,Alpha Ginger,Featherweight,1993-05-06,68.0,145.0,71.0,10.0,3.0,0.0,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,6.1,83.5,8.0,1.1,12.9,12.9,0.0
140000901,David Dvorak,29.0,David,Dvorak,Undertaker,Flyweight,1992-06-05,65.0,126.0,68.0,20.0,3.0,0.0,0.0,12.0,2.0,12.0,0.0,0.0,0.0,0.0,10.6,78.1,0.0,1.1,0.0,0.0,13.4
140000902,Jake Collier,32.0,Jake,Collier,The Prototype,Light Heavyweight,1988-10-25,75.0,264.0,78.0,12.0,6.0,0.0,0.0,12.0,7.0,7.0,2.0,2.0,0.0,0.0,13.2,70.5,1.1,0.8,13.3,13.3,25.7
140000903,Alexandr Romanov,30.0,Alexandr,Romanov,King Kong,Heavyweight,1990-12-11,74.0,264.0,75.0,14.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,8.8,76.3,11.3,4.2,0.0,0.0,11.0
140000904,Philipe Lins,35.0,Philipe,Lins,Monstro,Heavyweight,1985-08-17,74.0,234.0,78.0,14.0,5.0,0.0,0.0,12.0,10.0,10.0,0.0,2.0,0.0,0.0,6.3,62.6,0.0,0.0,0.0,0.0,0.0
140000907,Dominick Cruz,36.0,Dominick,Cruz,The Dominator,Bantamweight,1985-03-09,68.0,136.0,68.0,23.0,3.0,0.0,0.0,11.0,2.0,2.0,2.0,11.0,7.0,0.0,8.7,61.9,7.1,0.1,9.2,9.2,65.3
140000908,Ike Villanueva,37.0,Ike,Villanueva,Hurricane,Heavyweight,1984-04-04,73.0,205.0,73.0,18.0,12.0,0.0,0.0,23.0,14.0,0.0,12.0,0.0,0.0,0.0,10.2,70.3,1.9,0.0,7.9,7.9,0.0
140000909,Irwin Rivera,32.0,Irwin,Rivera,The Beast,Bantamweight,1989-02-14,66.0,135.0,67.0,10.0,6.0,0.0,0.0,12.0,5.0,2.0,0.0,5.0,0.0,0.0,8.0,68.0,2.4,0.0,0.0,0.0,14.9
140000910,Brandon Royval,28.0,Brandon,Royval,Raw Dawg,Flyweight,1992-08-16,69.0,125.0,68.0,12.0,5.0,0.0,0.0,7.0,2.0,12.0,0.0,2.0,2.0,0.0,9.0,79.7,1.9,5.6,0.0,0.0,0.0
140000911,Gabe Green,28.0,Gabe,Green,Gifted,Welterweight,1993-05-02,70.0,170.0,73.0,10.0,3.0,0.0,0.0,7.0,5.0,14.0,0.0,0.0,0.0,0.0,10.1,71.6,2.4,1.2,0.0,0.0,11.9
140000912,Anthony Ivy,31.0,Anthony,Ivy,Aquaman,Welterweight,1990-01-23,74.0,170.0,74.0,8.0,5.0,0.0,0.0,12.0,5.0,7.0,5.0,0.0,0.0,0.0,6.0,65.0,11.2,0.0,0.0,0.0,0.0
140000914,Christian Aguilera,29.0,Christian,Aguilera,The Beast,Welterweight,1991-11-25,69.0,170.0,72.0,14.0,8.0,0.0,0.0,17.0,10.0,0.0,5.0,0.0,0.0,0.0,6.1,63.4,0.0,0.0,10.8,10.8,0.0
140000915,Zarrukh Adashev,29.0,Zarrukh,Adashev,The Lion,Flyweight,1992-07-29,65.0,125.0,65.0,4.0,3.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,8.4,62.3,0.0,1.2,0.0,0.0,22.1
140000917,Max Rohskopf,26.0,Max,Rohskopf,Rated R,Lightweight,1994-09-27,73.0,155.0,71.0,6.0,1.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,4.1,48.6,7.2,3.6,0.0,0.0,0.0
140000918,Jiri Prochazka,28.0,Jiri,Prochazka,Denisa,Light Heavyweight,1992-10-14,75.0,204.0,80.0,28.0,3.0,1.0,0.0,39.0,5.0,5.0,2.0,5.0,0.0,0.0,11.1,81.6,2.3,0.0,14.9,14.9,0.0
140000919,Zhalgas Zhumagulov,32.0,Zhalgas,Zhumagulov,Zhako,Flyweight,1988-08-29,64.0,125.0,66.5,14.0,5.0,0.0,0.0,14.0,2.0,5.0,0.0,5.0,0.0,0.0,10.0,80.8,3.3,1.1,0.0,0.0,0.0
140000921,Justin Jaynes,32.0,Justin,Jaynes,The Guitar Hero,Lightweight,1989-08-10,67.0,145.0,68.0,16.0,8.0,0.0,0.0,12.0,5.0,14.0,2.0,0.0,0.0,0.0,8.0,72.2,1.8,2.7,9.9,9.9,0.0
140000922,Modestas Bukauskas,27.0,Modestas,Bukauskas,The Baltic Gladiator,Middleweight,1994-02-10,75.0,205.0,78.0,11.0,4.0,0.0,0.0,12.0,5.0,5.0,2.0,2.0,0.0,0.0,9.0,56.4,0.0,0.0,10.3,10.3,0.0
140000924,Mounir Lazzez,33.0,Mounir,Lazzez,The Sniper,Welterweight,1987-11-16,73.0,171.0,76.0,10.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,13.6,91.4,8.1,0.0,0.0,0.0,12.9
140000931,Daniel Pineda,36.0,Daniel,Pineda,The Pit,Featherweight,1985-08-06,67.0,145.0,69.0,27.0,14.0,0.0,3.0,14.0,7.0,28.0,14.0,0.0,0.0,0.0,8.0,97.4,3.4,3.9,5.4,5.4,0.0
140000933,Jason Witt,34.0,Jason,Witt,The Vanilla Gorilla,Welterweight,1986-11-07,70.0,170.0,70.0,19.0,7.0,0.0,0.0,7.0,12.0,12.0,5.0,0.0,0.0,0.0,6.3,94.0,15.4,3.1,0.0,0.0,9.2
140000936,Maxim Grishin,37.0,Maxim,Grishin,Maximus,Light Heavyweight,1984-05-02,75.0,210.0,78.0,31.0,9.0,2.0,0.0,25.0,5.0,14.0,10.0,0.0,2.0,0.0,7.0,83.7,0.9,0.0,5.7,5.7,0.0
140000937,Malcolm Gordon,31.0,Malcolm,Gordon,X,Flyweight,1990-05-19,67.0,125.0,71.0,13.0,5.0,0.0,0.0,10.0,10.0,14.0,2.0,0.0,0.0,0.0,5.7,95.9,3.5,0.0,0.0,0.0,13.3
140000938,Andreas Michailidis,33.0,Andreas,Michailidis,The Spartan,Light Heavyweight,1988-07-18,72.0,185.0,76.0,13.0,4.0,0.0,0.0,11.0,10.0,10.0,0.0,0.0,0.0,0.0,11.4,81.8,1.8,0.0,0.0,0.0,14.0
140000939,Aaron Phillips,32.0,Aaron,Phillips,The Dragon,Bantamweight,1989-08-05,69.0,135.0,71.0,12.0,4.0,0.0,0.0,14.0,2.0,5.0,2.0,0.0,0.0,0.0,3.9,123.7,0.0,1.0,0.0,0.0,0.0
140000941,Khamzat Chimaev,27.0,Khamzat,Chimaev,Borz,Welterweight,1994-05-01,74.0,170.0,75.0,9.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,13.9,124.0,11.1,7.4,34.3,34.3,0.0
140000942,Niklas Stolze,28.0,Niklas,Stolze,Green Mask,Welterweight,1992-12-28,72.0,170.0,75.0,12.0,5.0,0.0,0.0,10.0,2.0,12.0,0.0,0.0,0.0,0.0,5.5,75.6,2.2,0.0,0.0,0.0,0.0
140000943,John Castaneda,29.0,John,Castaneda,Sexi Mexi,Bantamweight,1991-12-18,66.0,136.0,71.0,18.0,5.0,0.0,0.0,12.0,2.0,12.0,0.0,0.0,0.0,0.0,9.9,76.9,2.1,0.0,10.4,10.4,0.0
140000944,Jesse Ronson,35.0,Jesse,Ronson,The Body Snatcher,Welterweight,1985-12-24,70.0,170.0,70.0,21.0,10.0,0.0,1.0,15.0,5.0,11.0,2.0,0.0,0.0,0.0,8.4,75.9,1.5,1.5,0.0,0.0,0.0
140000946,Amir Albazi,27.0,Amir,Albazi,The Prince,Bantamweight,1993-10-27,65.0,125.0,68.0,14.0,1.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,9.7,76.6,5.4,1.8,0.0,0.0,10.3
140000947,Rhys McKee,25.0,Rhys,McKee,Skeletor,Welterweight,1995-09-10,74.0,170.0,78.0,10.0,4.0,1.0,0.0,11.0,5.0,7.0,0.0,5.0,2.0,0.0,10.5,83.2,0.0,0.0,0.0,0.0,0.0
140000948,Kenneth Cross,26.0,Kenneth,Cross,The Boss,Lightweight,1994-10-04,72.0,155.0,72.0,12.0,3.0,0.0,0.0,11.0,0.0,10.0,7.0,0.0,0.0,0.0,5.2,89.4,2.4,0.0,0.0,0.0,0.0
140000949,Jerome Rivera,26.0,Jerome,Rivera,Renegade,Flyweight,1995-04-22,70.0,125.0,72.0,10.0,6.0,0.0,0.0,2.0,7.0,14.0,5.0,0.0,2.0,0.0,7.7,70.8,0.0,0.0,0.0,0.0,14.9
140000950,Luis Rodriguez,22.0,Luis,Rodriguez,Lazy Boy,Bantamweight,1999-05-07,66.0,125.0,65.5,11.0,2.0,0.0,0.0,12.0,0.0,7.0,0.0,2.0,0.0,0.0,3.0,57.5,4.8,4.8,0.0,0.0,0.0
140000952,Uros Medic,28.0,Uros,Medic,The Doctor,Lightweight,1993-04-25,73.0,156.0,71.0,7.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,30.7,122.1,0.0,0.0,44.1,44.1,0.0
140000953,Dustin Jacoby,33.0,Dustin,Jacoby,The Hanyak,Middleweight,1988-04-04,75.0,205.0,76.0,14.0,5.0,1.0,0.0,14.0,2.0,2.0,5.0,2.0,0.0,0.0,9.6,80.7,0.9,0.0,11.9,11.9,15.4
140000954,Ty Flores,27.0,Ty,Flores,Big Medicine,Light Heavyweight,1993-12-22,75.0,205.0,73.0,7.0,3.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,4.8,57.9,2.4,0.0,0.0,0.0,0.0
140000955,Jose Flores,33.0,Jose,Flores,Luke,Lightweight,1988-03-17,72.0,155.0,73.0,9.0,2.0,0.0,0.0,7.0,0.0,12.0,5.0,0.0,0.0,0.0,3.7,68.6,0.0,2.8,0.0,0.0,0.0
140000958,Jhonoven Pati,31.0,Jhonoven,Pati,The Samoan Savage,Middleweight,1990-04-29,73.0,185.0,75.0,6.0,4.0,0.0,0.0,12.0,2.0,2.0,5.0,0.0,0.0,0.0,6.9,82.3,6.4,0.0,0.0,0.0,0.0
140000959,Manel Kape,27.0,Manel,Kape,Starboy,Flyweight,1993-11-14,65.0,129.0,68.0,16.0,6.0,0.0,0.0,15.0,0.0,12.0,5.0,2.0,0.0,0.0,8.8,76.7,2.1,0.0,10.8,10.8,0.0
140000960,Timur Valiev,31.0,Timur,Valiev,Lucky,Featherweight,1990-01-19,66.0,135.0,67.0,18.0,2.0,0.0,1.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,12.8,92.2,3.9,0.0,0.0,0.0,14.7
140000961,Nate Maness,30.0,Nate,Maness,Mayhem,Bantamweight,1991-06-27,70.0,140.0,72.0,13.0,1.0,0.0,0.0,10.0,2.0,7.0,0.0,0.0,0.0,0.0,5.7,69.5,3.2,1.6,0.0,0.0,11.0
140000962,Mikey Gonzalez,36.0,Mikey,Gonzalez,Rolls,Lightweight,1985-08-13,71.0,155.0,74.0,7.0,2.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,2.2,25.7,0.0,0.0,0.0,0.0,0.0
140000963,Jordan Leavitt,26.0,Jordan,Leavitt,The Monkey King,Lightweight,1995-06-02,69.0,155.0,71.0,8.0,1.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,3.2,121.8,7.3,1.8,17.2,17.2,0.0
140000966,JP Buys,25.0,JP,Buys,Young Savage,Flyweight,1996-04-30,65.0,126.0,67.0,9.0,3.0,0.0,0.0,7.0,5.0,12.0,2.0,0.0,0.0,0.0,6.3,92.0,5.3,5.3,0.0,0.0,0.0
140000967,Nate Smith,26.0,Nate,Smith,The Savage,Flyweight,1995-04-09,66.0,125.0,69.0,6.0,2.0,0.0,0.0,2.0,0.0,7.0,2.0,0.0,2.0,0.0,3.1,59.7,0.0,5.4,0.0,0.0,0.0
140000968,Daniel Swain,30.0,Daniel,Swain,Agent Orange,Featherweight,1991-01-30,69.0,145.0,70.0,20.0,11.0,1.0,0.0,12.0,11.0,19.0,5.0,0.0,0.0,0.0,1.9,68.6,0.0,14.3,0.0,0.0,0.0
140000969,TJ Laramie,23.0,TJ,Laramie,The Truth,Featherweight,1997-10-15,66.0,145.0,66.0,12.0,4.0,0.0,0.0,11.0,5.0,5.0,2.0,0.0,0.0,0.0,6.5,100.1,6.1,0.0,0.0,0.0,0.0
140000973,Brady Huang,28.0,Brady,Huang,The Kung Fu Warrior,Featherweight,1992-12-16,69.0,135.0,69.0,11.0,2.0,0.0,0.0,14.0,5.0,10.0,0.0,0.0,0.0,0.0,11.0,57.9,0.0,0.0,0.0,0.0,0.0
140000977,Charlie Ontiveros,30.0,Charlie,Ontiveros,The American Bad Boy,Middleweight,1991-07-04,74.0,182.0,76.0,11.0,7.0,0.0,0.0,10.0,14.0,5.0,2.0,0.0,0.0,0.0,0.8,61.8,0.0,0.0,0.0,0.0,0.0
140000978,Vince Cachero,31.0,Vince,Cachero,The Anomaly,Featherweight,1989-11-07,66.0,135.0,68.0,7.0,4.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,2.0,0.0,7.8,86.8,0.0,1.3,0.0,0.0,0.0
140000979,Ali AlQaisi,30.0,Ali,AlQaisi,The Royal Fighter,Bantamweight,1990-09-23,66.0,136.0,68.0,8.0,5.0,0.0,0.0,2.0,0.0,10.0,2.0,0.0,0.0,0.0,5.8,65.5,8.3,2.4,0.0,0.0,0.0
140000980,Johnny Munoz,28.0,Johnny,Munoz,Kid Kvenbo,Featherweight,1993-02-16,69.0,135.0,71.0,11.0,1.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,6.7,93.4,6.3,6.3,0.0,0.0,0.0
140000984,Chad Johnson,35.0,Chad,Johnson,Big Rigg,Heavyweight,1986-07-22,74.0,215.0,80.0,6.0,2.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,14.1,106.2,0.0,0.0,0.0,0.0,0.0
140000985,Matt Dixon,25.0,Matt,Dixon,Magic,Welterweight,1995-10-09,70.0,170.0,75.0,9.0,1.0,0.0,0.0,12.0,2.0,2.0,0.0,7.0,0.0,0.0,4.7,67.8,7.3,0.0,0.0,0.0,0.0
140000986,Orion Cosce,27.0,Orion,Cosce,Galaxy,Welterweight,1994-07-15,71.0,170.0,71.0,7.0,1.0,0.0,0.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,8.8,104.0,4.5,0.0,19.3,19.3,0.0
140000989,Joaquin Buckley,27.0,Joaquin,Buckley,New Mansa,Middleweight,1994-04-27,70.0,185.0,76.0,12.0,4.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,10.9,56.2,1.4,0.0,19.3,19.3,0.0
140000990,Danny Chavez,34.0,Danny,Chavez,The Colombian Warrior,Featherweight,1987-03-14,68.0,145.0,67.0,11.0,4.0,1.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,6.8,64.7,4.8,0.0,0.0,0.0,14.9
140000993,Collin Huckbody,26.0,Collin,Huckbody,All In,Middleweight,1994-09-29,75.0,185.0,76.0,9.0,3.0,0.0,0.0,2.0,0.0,14.0,2.0,2.0,2.0,0.0,4.9,92.6,15.8,31.6,0.0,0.0,0.0
140000994,Kyron Bowen,27.0,Kyron,Bowen,Bullseye,Middleweight,1993-12-22,74.0,170.0,78.0,9.0,6.0,0.0,0.0,12.0,2.0,10.0,10.0,0.0,0.0,0.0,6.5,88.2,0.0,0.0,0.0,0.0,0.0
140000995,Mike Breeden,32.0,Mike,Breeden,Money,Lightweight,1989-04-21,70.0,155.0,70.0,8.0,3.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,9.5,52.6,0.0,0.0,0.0,0.0,0.0
140000996,Anthony Romero,24.0,Anthony,Romero,The Genius,Lightweight,1997-02-25,71.0,155.0,70.0,9.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,81.4,4.8,0.0,0.0,0.0,0.0
140000997,Jacob Silva,33.0,Jacob,Silva,Lil Animal,Flyweight,1988-02-23,65.0,125.0,67.0,6.0,5.0,0.0,0.0,12.0,2.0,2.0,5.0,0.0,0.0,0.0,13.2,69.3,4.8,0.0,0.0,0.0,0.0
140000998,Jeff Molina,24.0,Jeff,Molina,El Jefe,Flyweight,1997-07-17,66.0,126.0,69.0,9.0,2.0,0.0,0.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,13.6,77.5,0.0,0.0,0.0,0.0,28.1
140000999,Rafael Alves,30.0,Rafael,Alves,The Turn,Featherweight,1990-10-10,68.0,155.0,68.0,19.0,10.0,0.0,0.0,11.0,7.0,11.0,14.0,0.0,5.0,0.0,4.8,77.2,0.0,3.1,0.0,0.0,0.0
140001000,Alejandro Flores,30.0,Alejandro,Flores,El Gallito,Featherweight,1991-08-06,70.0,145.0,73.0,17.0,3.0,0.0,0.0,14.0,2.0,5.0,5.0,0.0,0.0,0.0,8.7,63.1,0.0,0.0,0.0,0.0,0.0
140001001,Tony Kelley,34.0,Tony,Kelley,PrimeTime,Bantamweight,1987-01-21,69.0,136.0,70.0,7.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,2.0,0.0,10.9,73.4,0.0,4.8,0.0,0.0,17.2
140001002,Kai Kamaka,26.0,Kai,Kamaka,The Fighting Hawaiian,Featherweight,1995-01-05,67.0,144.0,69.0,8.0,4.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,11.8,95.2,4.6,0.7,0.0,0.0,11.9
140001005,Carlton Minus,28.0,Carlton,Minus,Clutch,Lightweight,1993-04-26,70.0,159.0,75.0,10.0,3.0,0.0,1.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,8.3,61.9,0.0,0.0,0.0,0.0,0.0
140001006,Matthew Semelsberger,28.0,Matthew,Semelsberger,Semi the Jedi,Welterweight,1992-11-23,73.0,170.0,75.0,8.0,3.0,0.0,0.0,12.0,2.0,2.0,2.0,0.0,0.0,0.0,14.6,76.8,2.4,1.2,14.0,14.0,14.0
140001007,Mark Striegl,33.0,Mark,Striegl,Mugen,Bantamweight,1988-06-23,68.0,135.0,70.0,18.0,3.0,0.0,1.0,0.0,2.0,22.0,5.0,0.0,0.0,0.0,8.4,66.2,0.0,0.0,0.0,0.0,0.0
140001008,Jared Gooden,27.0,Jared,Gooden,Nite Train,Welterweight,1993-12-05,72.0,171.0,77.0,18.0,6.0,0.0,0.0,12.0,2.0,14.0,0.0,0.0,2.0,0.0,12.0,79.1,2.3,0.0,9.9,9.9,0.0
140001010,Trevin Jones,31.0,Trevin,Jones,5 Star,Bantamweight,1990-08-04,67.0,135.0,70.0,13.0,6.0,0.0,1.0,7.0,0.0,10.0,2.0,0.0,0.0,0.0,9.2,104.5,2.8,0.0,11.9,11.9,0.0
140001012,Ronnie Lawrence,29.0,Ronnie,Lawrence,The Heat,Bantamweight,1992-06-13,68.0,135.0,68.0,7.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,92.1,16.8,1.3,19.3,19.3,19.3
140001013,Jose Johnson,26.0,Jose,Johnson,Lobo Solitario,Bantamweight,1995-05-25,72.0,135.0,72.0,11.0,7.0,0.0,0.0,11.0,2.0,2.0,7.0,0.0,2.0,0.0,2.4,72.4,0.0,0.0,0.0,0.0,0.0
140001014,Jimmy Flick,30.0,Jimmy,Flick,The Brick,Flyweight,1990-09-07,67.0,125.0,68.0,16.0,5.0,0.0,0.0,0.0,10.0,22.0,0.0,2.0,2.0,0.0,4.7,91.0,4.3,11.2,0.0,0.0,0.0
140001015,Melsik Baghdasaryan,29.0,Melsik,Baghdasaryan,The Gun,Featherweight,1992-01-28,69.0,145.0,70.0,6.0,1.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,10.3,99.8,0.0,0.0,22.1,22.1,22.1
140001016,Dennis Buzukja,23.0,Dennis,Buzukja,The Great,Featherweight,1997-10-01,69.0,145.0,71.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,72.1,4.8,2.4,0.0,0.0,0.0
140001017,Kevin Croom,34.0,Kevin,Croom,Crash,Lightweight,1987-07-15,71.0,145.0,73.0,21.0,13.0,0.0,1.0,14.0,10.0,15.0,10.0,0.0,2.0,0.0,3.2,65.6,2.3,2.3,0.0,0.0,0.0
140001018,Al Matavao,27.0,Al,Matavao,Sweetness,Middleweight,1994-02-23,68.0,205.0,67.5,8.0,4.0,0.0,0.0,12.0,7.0,2.0,2.0,0.0,0.0,0.0,12.1,72.0,0.0,0.0,0.0,0.0,0.0
140001019,Tafon Nchukwi,26.0,Tafon,Nchukwi,Da Don,Light Heavyweight,1994-10-14,72.0,186.0,77.0,5.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,84.8,1.0,0.0,25.7,25.7,25.7
140001021,Aliaskhab Khizriev,30.0,Aliaskhab,Khizriev,Black Wolf,Middleweight,1990-08-24,69.0,185.0,74.0,13.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,2.0,0.0,0.0,14.3,128.7,27.8,27.8,0.0,0.0,0.0
140001022,Drako Rodriguez,25.0,Drako,Rodriguez,The Great Drakolini,Bantamweight,1996-06-16,68.0,136.0,69.0,7.0,3.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,8.0,62.9,7.0,1.7,0.0,0.0,0.0
140001023,Mana Martinez,25.0,Mana,Martinez,Manaboi,Bantamweight,1996-03-25,70.0,135.0,70.0,8.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,96.5,0.0,15.1,0.0,0.0,0.0
140001025,Phil Hawes,32.0,Phil,Hawes,Megatron,Middleweight,1989-01-08,72.0,186.0,77.5,11.0,2.0,0.0,0.0,11.0,2.0,5.0,2.0,0.0,0.0,0.0,8.2,110.0,6.4,0.9,23.7,23.7,23.7
140001026,Sherrard Blackledge,27.0,Sherrard,Blackledge,The Thriller,Lightweight,1993-08-16,71.0,155.0,75.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,77.2,14.3,0.0,0.0,0.0,0.0
140001027,Nassourdine Imavov,26.0,Nassourdine,Imavov,The Sniper,Middleweight,1995-03-01,75.0,185.0,75.0,10.0,3.0,0.0,0.0,10.0,0.0,10.0,2.0,0.0,0.0,0.0,10.3,93.6,1.9,3.7,11.9,11.9,11.9
140001028,Gregory Rodrigues,29.0,Gregory,Rodrigues,Robocop,Middleweight,1992-02-17,70.0,185.0,75.0,10.0,3.0,0.0,0.0,12.0,5.0,7.0,0.0,2.0,0.0,0.0,11.7,75.5,6.2,0.0,0.0,0.0,14.0
